id,title,writer,datetime,question,answer
3224,저는 진심으로 홍준표가 잘되길 바랍니다,조영춘,2022.01.20,대깨윤들에게 둘러싸여 여론을 못읽은 윤석열처럼 똑같은길을 가지마십시오 저는 냉정하게 멀리내다 보는 사람으로서 공천요구 잘못됐다 생각합니다 탈당하라고 부추기는 이런 감정에 치우친 대깨홍들 얘기 듣지마시고 현명한 판단하시기 바랍니다그당에서 어케든 버텨야 앞으로 승산이 있단건 생각이있는 사람이라면 누구나 알겁니다 이미 여론은 기울었습니다 기다리고 옳은길을 가면 홍준표시대는 반듯이다시 옵니다누구보다 똑똑한분이시니 현명한대처하셔서훗날 찾아올 기회마저 날려버리지 마셨음 좋겠습니다,권영세에게 결제받고 일해야할 처지라면
3223,의원님 탈당하십시요,뚱뇽,2022.01.20,저긴 이제 끝났습니다    탈당하십시요 이번 대선 어디가 되든 탈당하고  새로 시작합시다,게을러서
3222,홍대표님 제가 작년에도 여기에서 말했습니다.,자유시민,2022.01.20,"새 포도주는 새 부대에 담으라고 했습니다. 이제 미련버리세요.  마지막 대선필승카드를 제시한 대표님에게,,, 공천장사라니요,,,, 지지자로서 도저히 참기 힘듭니다. 박근혜때 다 지켜보셧자나요,,,",가해자는 발오그리고 자지만 피해자는 발 뻗고 잔다.
3221,대표님도 스키타는거 좋아하시나요?,간장계란밥,2022.01.20,요새는 코로나니 뭐니해서 사람들이 스키장 잘 안가는거 같아요~저도 시즌권 끊고 보드타는거 좋아했는데 이제 안간지 3년이 다 된거같네요.대표님께선 스키나 보드타는거 좋아하시나요??,스키타다가  인대파열상을 당하고 난후로는 못 답니다
3220,다음에 윤석열이 또 보자고 하면..,하늘모모,2022.01.20,"이번에 중앙선대위 합류가 결렬된 것은 잘되었습니다.  다음에 윤석열이 또 보자고 하면, 그때는 부실한 국정능력 보완을 위해서 능력있고 도덕성 있는 인사를 공천하는 것 외에, 처가 비리는 엄단 선언 뿐 아니라,김건희가 수사기관에 출석해서 석명할 것도 요구해주세요.",권영세사무총장에게 결재받고 일 해야할 처지가 되었다면
3219,반장님 고생많으셨습니다,현근택,2022.01.19,"반장님께서 지치셨다고 내색하실 정도면 얼마나 힘드신건지 참 마음이 많이 아프네요..오늘도 너무 고생 많으셨습니다..홍카, 힘드시더라도 운동 꼭 하시고 영양제 챙겨드시고 가족분들과 행복한 시간 보내세요.억지로라도 웃고 행복한 시간 보내주세요 ㅠㅠ왜 우리 홍반장님이 걸어오신 길은 다 험난한건지 앞으로는 꽃길만 걸으셨으면 좋겠습니다.저는 어떤 결정을 하셔도 홍반장님 믿고 기다리겠습니다. 푹 주무세요 오늘 정말 고생 많으셨습니다🥺",고맙습니다
3218,홍의원님은 쿼카 라는 동물을 아시나요?,쿼카,2022.01.19,호주에 사는 캥거루과 동물인데사람도 안무서워하고항상 웃는 얼굴 때문에 인기가 많아요요즘 웃을 일이 별로 없는데의원님 글이랑 유튜브 보고 청꿈하면서 많이 웃습니다의원님도 귀여운거 보시고 한번 웃으시라고 올려봤어요안녕히주무세요~,고맙습니다
3217,"대표님. 윤후보랑 저녁만찬은 하셨지만,  막상 회담하시느라 음식은 많이 못드셨죠?",간장계란밥,2022.01.19,그럼 오늘 주무시기전에 라면 한그릇 어떠세요?,윤후보가 워낙 먹성이 좋아서
3216,명색이 제1야당인데 어떻게 이럴수가 있나 싶지만,써니입니다,2022.01.19,"우리나라에서 제일가는 정당이고또 많은 역대 대통령 분들을 배출한 당인데어떻게 이런 당에서 A4용지 없으면 말도 못하고여러 의혹과 비리에 휩싸인이런 후보가 나왔는지아무리 생각해도 아이러니하고 허무하기만 합니다앞으로의 5년은 또 어떻게 될지만약 정권교체가 되더라도, 과연 안전하기만 할지불안합니다하지만 늘 생각합니다의원님께서 26년간 지켜오신 당이라는 것을요그래서 지금은 힘들더라도이또한 지나갈것이라고 늘 생각합니다꼭 의원님께서 대통령이 되셔서나라도 바로 세워주시고, 정치판도 바로 세워주셨으면 좋겠고, 그렇게 될거라고 늘 믿습니다항상 감사합니다 늘 존경합니다",고맙습니다
3215,홍준표는 한다면 한다를 보여주십시오.,강한대한민국,2022.01.19,"홍반장 님의 소신과 철학은 존중합니다.하지만, 세상은 비논리적이고 때론 이치에 맞지 않습니다.이런 혼란한 세상 속에서도 나는 조화롭게 나로 있다.정치인 홍준표는 아직 죽지 않았다.이번 대선이 끝나더라도 나는 건재하다는 걸 보여주십시오.어떤 선택이든지 지지하고 따르겠습니다.",그렇게 하겠습니다
3214,이런말씀 드려서 죄송하지만...당차원에서 협박 또는 압박을 받으신거 같습니다...,좋아해홍,2022.01.19,며칠간 글이 안보여서 걱정도 되고 궁금하기도 했습니다...조금전에 청꿈에 들어오니 다시 오셔서 너무 반갑고 다행이라 생각했습니다... 그러나 한편으로는 제목처럼 협박 또는 압박을 받으신거 같아 맘이 아립니다...보수가 홍반장님 혹은 유치타같은 분들만 계시면 얼마나좋을까요?작금의 국힘당은 주술의힘 당으로 변한거 같아서...아무튼  속상합니다...,힘들지만
3213,'양아치'도 절대 안되지만...,올리비아벤슨,2022.01.19,"'검찰카르텔'의 정점이라고 할 수 있는, 윤씨일가의 청와대행은 도저히 용납할 수 없습니다.",그래도 양아치보다야
3212,※꼭 답변주세요!!!! 의원님이 만난 윤은 어떤 사람인가요? 정상인 맞나요?,홍준표가대통령,2022.01.19,온갖 도사들이 판을 치고 그 도사중 한명은 마취된 소의 가죽을 벗겨서 제물로 썼다네요 마취에서 깬 소가 쇼크사로 눈 뜨고 혀내밀고 죽었답니다 이게 21세기 대한민국에서 있을수 있는 일인가요? 그 도사를 섬기는 윤은 정상인인가요??훌륭한 사람 필요없고 정상인을 뽑고 싶습니다!!,건진도사를 추천한 사람이 있다고 합니다.
3211,의원님 꼭 좀 봐주세요 정말 속터지고 답답합니다,전광훈목사,2022.01.19,불편하게 하실 사진 올려 먼저 죄송합니다오늘자 조선일보에 실린 신문광고입니다개가 짖어도 기차는 간다만왜 이렇게 의원님한태 안달났는지 이해가 안되고속터집니다이런 메이저 언론에 자꾸 떠서무관심층들이 세뇌될까도 걱정입니다저는 죽었다 깨어나도 홍준표입니다의원님 힘내시고 운동도 열심히 하시고고구마 떡같은 탄수화물보다는 두부 생선 고기 등의 단백질위주로 식사하시고전 다른거 다 필요없습니다의원님 안녕과 건강을 염원할 뿐입니다,개가 짖어도
3210,양아치가 대통령 되는 것도 문제지만,김대중,2022.01.19,능력도 없는데 무당까지 불러서 선거 진행하는 사람이 대통령이 된다면 그게 더 위험하지 않을까요?K-샤머니즘 대통령도 막아야죠.,그래도
3209,제가 웬만해선 준표님의 뜻을 따르지만 합류만은 하지 말아주십쇼,담,2022.01.19,홍준표는보수우파 당의 어르신이지잡탕밥의 어르신이 아니지 않습니까마음 아프시겠지만안 되는건 안 되는 겁니다.,그래도 양아치가 대통령되는건 막아야 하지 않습니까?
3208,안철수와 단일화 이야기에 우려하는 사람들이 많은 모양입니다.,사마의,2022.01.19," 저는 솔직히 김한길 등 전직 좌파 출신을 엄청 영입한 판국에 안철수와 단일화 자체를 반대는 하지않습니다만, 안철수와 단일화 해야 하는 이유에 대해서 거부감이 많은 청년들이 많은 거 같습니다. 거간꾼이라는 심한 비판까지도 하고, 비동의 강간죄를 주장하고 페미 색체가 있으면서 이제까지 꾸준히 단일화 논쟁만 여러 번 해온 안철수가 맘에 들지 않은 모양입니다. 심지어 홍 대표님이 안철수한테 붙었단 비판까지 하고 있습니다. 단순히 2017년 대선 처럼 갈라질까봐가 아니라 이대로 가면 안철수와 단일화하지 않고도 이길 수 있다고 확신하면서요. 최근 안철수 대표의 지지율이 떨어지고 있긴 합니다.   저는 다만 처갓집 비리 논란 프레임을 전환하기 위해서, 차라리 비리보다는 단일화 형국에 더 낫다는 건 단순히 제 생각입니다.   저는 위의 청년들의 비판이 참 답답하다고 생각하고 있습니다만은 이 오해를 풀려면 홍 대표님이 안철수와의 단일화를 하는 이유를 좀 더 구체적으로 풀어주시면 안철수와의 단일화를 반대하는 청년들의 오해가 풀리지 않을까 싶습니다.",단일 대오를 형성해야 정권교체 가 됩니다
3207,저번에 당대표 맡으신 게 문제였다고 말씀하셨는데,김대중,2022.01.19,아무리 비공개지만 윤석열을 계속 만나는 행동이 좋을까요? 오히려 홍준표가 앞장서서 안 나와서 졌다고 뒤집어 씌울까 봐 걱정입니다.,그건 면해야지요.이겨야지요
3206,의원님 혹시 이 소식 들으셨습니까?,홍준표[洪準杓],2022.01.19,경선 때 오징어게임 가면 쓰고 의원님 응원하셨던 사람들 기억하시나요?그분들 중 한명이 코로나로 인해 사망하셨답니다.명복 한번 빌어주시면 그분이 하늘에서라도 행복해하시지 않을까 하는 심정에서 올려봅니다.,천국에서  행복하시기를
3205,청문홍답에 무당들이,홍페페,2022.01.18,와서 깽판쳤을 수도 있었을 것 같네요.레벨업 허가는 신의 한수입니다.무당퇴치!펨코도 무당판?ing? (이유있는 농담이구요)민심은 홍준표가 나왔어야 됐는데 안철수로 간다이 입니다. 대선 못 나오는 홍준표의원님에 대한 국민 애정은 더 깊어집니다. 건강하게 잘 지내시면더러운 대선판 이야기 말고 일상사 나눠주세요.,그렇습니다
3204,결국엔,현근택,2022.01.18,"홍카어깨가 무거우시죠 대한민국이 걱정되고 청년의 미래가 염려되어서 하신 쓴소리를 곡해해서 듣는 이들이 많네요.그들이 더욱 못된 소리를 하고 예민하게 반응하는 것도 본인들의 선택에 자신이 없어서 일겁니다.홍반장님, 잠시 대한민국 걱정은 내려놓으시고홍반장님만 생각하세요.  YS의 말씀처럼 결국은 홍반장님의 소신과 진심이 그들의 속임수를 이길 수 있다고 저는 믿습니다.무대홍!",아직 세월이 창창하지요
3203,억울할 때,홍페페,2022.01.18,하늘이 알고 땅이 알고우리가 알아요. 하나님도 다 아시겠죠.ㅜㅜ홍카평안하고 따뜻한 밤 되세요.,비운 마음으로 하늘을 봅니다
3202,홍아부지 맛있는거 많이묵고,전두환장군,2022.01.18,쉬고계세요항상응원합니다 화이팅!,고맙습니다
3201,홍반장 님 답변이 없어서 마음이 허전합니다.,강한대한민국,2022.01.18,저에겐 롤모델 같은 분이셨기에 저는 홍반장 님을 보면서 마음에 힘을 얻고 하루하루 열심히 노력하고 있었습니다.말 그대로 저 같은 청년에게는 홍반장 님이 꿈이셨습니다.홍반잔 님도 힘들고 지치시더라도 아무일 없다는 듯이 다시 답변을 다는 모습을 보고 싶습니다.,많이 치쳤지만 그래도 괜찮습니다
3200,저는 靜中動을 믿습니다,순돌복돌,2022.01.18,動을 위해서 靜할 때는 하는것 아니겠습니까?늘 감사히 생각하고 있습니다.,그렇습니다
3199,충격 충격 충격 충격,일경,2022.01.18,https://m.news.naver.com/read?mode=LSD&mid=sec&sid1=100&oid=057&aid=0001635848만신들린분 이야기는흘려 버리세요생각 있는 사람들은 해석을 잘 할것입니다늘 준표형을 청꿈은 응원합니다  힘내시고 잠시 청꿈에서 대선관람 어떠세요,제가 해야할 일은 할겁니다
3198,대선끝나고잇을선거에서는 홍준표만찍습니다,청년의힘,2022.01.18,지금 윤에게들러붙은애들 나가리시킬겁니다,그러지 않아도 됩니다.경선은 끝나면 다 잊어야 합니다.
3197,2027년 대선에는 무소속도 검토해주세요,청년의힘,2022.01.18,조직은 청꿈회원이잇지않습니까5년간 공약 만들어가면서다시시작합시다무소속출마하면 누가찍냐구요 우리청꿈회원이찍습니다,고맙습니다
3196,준표형 힘내세요.,작계5015,2022.01.18,계속 응원하고 지지합니다.   홍카단은 영원합니다.,고맙습니다
3195,정치에 관심을 끊는게 맞나요?,홍할배사랑해,2022.01.18,요즘들어 뉴스를 보면 볼수록부끄럽고 짜증나고 무기력함만 듭니다박근혜 이후로 문재인 까지 겪고도 지금유력 대선후보 둘 꼬라지를 보고있자니한숨만 나옵니다 무슨 말을 해야할지 모르겠습니다후손들이 나중에 뭐라고 손가락짓 할지 두렵습니다,이런대선이 될거라고 진작 예측했습니다
3194,눈팅하고 계실지도 모르는 홍버지!!,홍반장과청년들,2022.01.18,사랑합니다💙최근 청꿈에서 홍버지가 환하게 웃는 사진을 볼때마다 마음이 너무아프네요조만간 다시 홍버지가 환하게 웃는 모습을 볼 수 있겠죠?? 빨리 뵙고싶네요기다리겠습니다 : ) 홍버지와 직접적인 소통은 못하지만 이 책으로 위안을 삼을까해요 사실 책 삿다고 자랑하고 싶어서 작성한겁니다 ㅋㅋㅋㅋ 헤헤 제가 쓰면서도 무슨소린지 모르겠네요 결론은 사랑해요!!,고맙습니다
